,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Original_Index
13918,13944,Shot Chart Detail,21500008,3,101107,Marvin Williams,1610612766,Charlotte Hornets,1,11,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-245,65,1,0,20151028,MIA,CHA,13944
13919,13945,Shot Chart Detail,21500008,21,101107,Marvin Williams,1610612766,Charlotte Hornets,1,8,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,7,1,0,20151028,MIA,CHA,13945
13920,13946,Shot Chart Detail,21500008,36,101107,Marvin Williams,1610612766,Charlotte Hornets,1,7,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-1,1,1,20151028,MIA,CHA,13946
13921,13947,Shot Chart Detail,21500008,159,101107,Marvin Williams,1610612766,Charlotte Hornets,2,9,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,151,193,1,0,20151028,MIA,CHA,13947
13922,13948,Shot Chart Detail,21500008,172,101107,Marvin Williams,1610612766,Charlotte Hornets,2,8,23,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,1,20151028,MIA,CHA,13948
13923,13949,Shot Chart Detail,21500008,263,101107,Marvin Williams,1610612766,Charlotte Hornets,3,10,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-165,100,1,1,20151028,MIA,CHA,13949
13924,13950,Shot Chart Detail,21500008,269,101107,Marvin Williams,1610612766,Charlotte Hornets,3,9,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,9,249,1,0,20151028,MIA,CHA,13950
13925,13951,Shot Chart Detail,21500008,273,101107,Marvin Williams,1610612766,Charlotte Hornets,3,9,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,7,1,0,20151028,MIA,CHA,13951
13926,13952,Shot Chart Detail,21500008,275,101107,Marvin Williams,1610612766,Charlotte Hornets,3,9,10,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20151028,MIA,CHA,13952
13927,13953,Shot Chart Detail,21500008,373,101107,Marvin Williams,1610612766,Charlotte Hornets,3,1,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,169,1,0,20151028,MIA,CHA,13953
13928,13954,Shot Chart Detail,21500026,6,101107,Marvin Williams,1610612766,Charlotte Hornets,1,11,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-68,237,1,1,20151030,ATL,CHA,13954
13929,13955,Shot Chart Detail,21500026,9,101107,Marvin Williams,1610612766,Charlotte Hornets,1,10,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,2,1,0,20151030,ATL,CHA,13955
13930,13956,Shot Chart Detail,21500026,10,101107,Marvin Williams,1610612766,Charlotte Hornets,1,10,50,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,-15,1,0,20151030,ATL,CHA,13956
13931,13957,Shot Chart Detail,21500026,29,101107,Marvin Williams,1610612766,Charlotte Hornets,1,9,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-1,1,0,20151030,ATL,CHA,13957
13932,13958,Shot Chart Detail,21500026,53,101107,Marvin Williams,1610612766,Charlotte Hornets,1,6,42,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,2,1,1,20151030,ATL,CHA,13958
13933,13959,Shot Chart Detail,21500026,132,101107,Marvin Williams,1610612766,Charlotte Hornets,1,0,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-138,139,1,0,20151030,ATL,CHA,13959
13934,13960,Shot Chart Detail,21500026,136,101107,Marvin Williams,1610612766,Charlotte Hornets,1,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-38,247,1,0,20151030,ATL,CHA,13960
