,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Original_Index
18953,18994,Shot Chart Detail,21500016,125,201954,Darren Collison,1610612758,Sacramento Kings,1,1,1,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,21,1,0,20151028,SAC,LAC,18994
18954,18995,Shot Chart Detail,21500016,134,201954,Darren Collison,1610612758,Sacramento Kings,1,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,48,149,1,0,20151028,SAC,LAC,18995
18955,18996,Shot Chart Detail,21500016,176,201954,Darren Collison,1610612758,Sacramento Kings,2,7,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,21,1,1,20151028,SAC,LAC,18996
18956,18997,Shot Chart Detail,21500016,264,201954,Darren Collison,1610612758,Sacramento Kings,2,2,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,11,1,1,20151028,SAC,LAC,18997
18957,18998,Shot Chart Detail,21500016,282,201954,Darren Collison,1610612758,Sacramento Kings,2,1,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-74,169,1,1,20151028,SAC,LAC,18998
18958,18999,Shot Chart Detail,21500016,426,201954,Darren Collison,1610612758,Sacramento Kings,3,2,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,2,1,0,20151028,SAC,LAC,18999
18959,19000,Shot Chart Detail,21500016,450,201954,Darren Collison,1610612758,Sacramento Kings,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-17,301,1,0,20151028,SAC,LAC,19000
18960,19001,Shot Chart Detail,21500016,456,201954,Darren Collison,1610612758,Sacramento Kings,4,11,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-147,149,1,0,20151028,SAC,LAC,19001
18961,19002,Shot Chart Detail,21500016,495,201954,Darren Collison,1610612758,Sacramento Kings,4,7,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,66,237,1,1,20151028,SAC,LAC,19002
18962,19003,Shot Chart Detail,21500016,510,201954,Darren Collison,1610612758,Sacramento Kings,4,6,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,11,1,1,20151028,SAC,LAC,19003
18963,19004,Shot Chart Detail,21500016,545,201954,Darren Collison,1610612758,Sacramento Kings,4,2,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,218,1,0,20151028,SAC,LAC,19004
18964,19005,Shot Chart Detail,21500016,584,201954,Darren Collison,1610612758,Sacramento Kings,4,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-135,252,1,0,20151028,SAC,LAC,19005
18965,19006,Shot Chart Detail,21500031,118,201954,Darren Collison,1610612758,Sacramento Kings,1,2,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,24,247,1,0,20151030,SAC,LAL,19006
18966,19007,Shot Chart Detail,21500031,188,201954,Darren Collison,1610612758,Sacramento Kings,2,9,13,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,41,1,1,20151030,SAC,LAL,19007
18967,19008,Shot Chart Detail,21500031,213,201954,Darren Collison,1610612758,Sacramento Kings,2,7,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,194,90,1,1,20151030,SAC,LAL,19008
18968,19009,Shot Chart Detail,21500031,223,201954,Darren Collison,1610612758,Sacramento Kings,2,6,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,2,1,1,20151030,SAC,LAL,19009
18969,19010,Shot Chart Detail,21500031,226,201954,Darren Collison,1610612758,Sacramento Kings,2,5,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,5,1,1,20151030,SAC,LAL,19010
18970,19011,Shot Chart Detail,21500031,247,201954,Darren Collison,1610612758,Sacramento Kings,2,4,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-202,8,1,0,20151030,SAC,LAL,19011
18971,19012,Shot Chart Detail,21500031,426,201954,Darren Collison,1610612758,Sacramento Kings,3,2,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,21,1,0,20151030,SAC,LAL,19012
18972,19013,Shot Chart Detail,21500031,445,201954,Darren Collison,1610612758,Sacramento Kings,3,1,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,11,1,1,20151030,SAC,LAL,19013
18973,19014,Shot Chart Detail,21500031,454,201954,Darren Collison,1610612758,Sacramento Kings,3,0,20,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,8,1,0,20151030,SAC,LAL,19014
18974,19015,Shot Chart Detail,21500031,470,201954,Darren Collison,1610612758,Sacramento Kings,4,10,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,183,1,0,20151030,SAC,LAL,19015
18975,19016,Shot Chart Detail,21500031,478,201954,Darren Collison,1610612758,Sacramento Kings,4,10,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,21,1,1,20151030,SAC,LAL,19016
18976,19017,Shot Chart Detail,21500031,514,201954,Darren Collison,1610612758,Sacramento Kings,4,6,25,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,10,110,1,1,20151030,SAC,LAL,19017
18977,19018,Shot Chart Detail,21500031,532,201954,Darren Collison,1610612758,Sacramento Kings,4,5,4,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-37,11,1,0,20151030,SAC,LAL,19018
18978,19019,Shot Chart Detail,21500038,86,201954,Darren Collison,1610612758,Sacramento Kings,1,4,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,0,20151031,LAC,SAC,19019
18979,19020,Shot Chart Detail,21500038,88,201954,Darren Collison,1610612758,Sacramento Kings,1,4,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-29,190,1,0,20151031,LAC,SAC,19020
