,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Original_Index
179854,Shot Chart Detail,21500002,49,2747,JR Smith,1610612739,Cleveland Cavaliers,1,6,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-106,244,1,0,20151027,CHI,CLE,179854
179855,Shot Chart Detail,21500002,202,2747,JR Smith,1610612739,Cleveland Cavaliers,2,7,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-96,97,1,0,20151027,CHI,CLE,179855
179856,Shot Chart Detail,21500002,221,2747,JR Smith,1610612739,Cleveland Cavaliers,2,6,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,23,1,0,20151027,CHI,CLE,179856
179857,Shot Chart Detail,21500002,230,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-204,-1,1,0,20151027,CHI,CLE,179857
179858,Shot Chart Detail,21500002,313,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,55,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-76,237,1,0,20151027,CHI,CLE,179858
179859,Shot Chart Detail,21500002,323,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,23,1,1,20151027,CHI,CLE,179859
179860,Shot Chart Detail,21500002,340,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,28,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,47,1,1,20151027,CHI,CLE,179860
179861,Shot Chart Detail,21500002,361,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,48,100,1,0,20151027,CHI,CLE,179861
179862,Shot Chart Detail,21500002,385,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,16,1,1,20151027,CHI,CLE,179862
179863,Shot Chart Detail,21500002,502,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,16,1,0,20151027,CHI,CLE,179863
