,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Original_Index
22242,22291,Shot Chart Detail,21500002,342,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,6,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,4,75,1,0,20151027,CHI,CLE,22291
22243,22292,Shot Chart Detail,21500002,400,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,0,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-97,164,1,1,20151027,CHI,CLE,22292
22244,22293,Shot Chart Detail,21500002,418,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,11,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,133,228,1,1,20151027,CHI,CLE,22293
22245,22294,Shot Chart Detail,21500002,421,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,10,55,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,13,1,0,20151027,CHI,CLE,22294
22246,22295,Shot Chart Detail,21500002,473,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,6,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,110,129,1,1,20151027,CHI,CLE,22295
22247,22296,Shot Chart Detail,21500002,517,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,3,19,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,3,1,0,20151027,CHI,CLE,22296
22248,22297,Shot Chart Detail,21500002,529,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,1,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-6,1,0,20151027,CHI,CLE,22297
22249,22298,Shot Chart Detail,21500011,23,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,9,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,66,234,1,1,20151028,MEM,CLE,22298
22250,22299,Shot Chart Detail,21500011,39,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,6,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,7,1,0,20151028,MEM,CLE,22299
22251,22300,Shot Chart Detail,21500011,205,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,4,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,218,1,1,20151028,MEM,CLE,22300
22252,22301,Shot Chart Detail,21500011,224,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-150,203,1,0,20151028,MEM,CLE,22301
22253,22302,Shot Chart Detail,21500011,233,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,0,47,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-155,100,1,0,20151028,MEM,CLE,22302
22254,22303,Shot Chart Detail,21500011,245,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,11,37,Missed Shot,Floating Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-96,234,1,0,20151028,MEM,CLE,22303
22255,22304,Shot Chart Detail,21500011,249,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,10,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,208,1,1,20151028,MEM,CLE,22304
22256,22305,Shot Chart Detail,21500011,286,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,5,17,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,41,1,0,20151028,MEM,CLE,22305
22257,22306,Shot Chart Detail,21500021,5,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,11,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,232,1,0,20151030,CLE,MIA,22306
22258,22307,Shot Chart Detail,21500021,33,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,8,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-209,169,1,0,20151030,CLE,MIA,22307
22259,22308,Shot Chart Detail,21500021,46,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,7,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,242,1,0,20151030,CLE,MIA,22308
22260,22309,Shot Chart Detail,21500021,70,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,5,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,127,120,1,1,20151030,CLE,MIA,22309
22261,22310,Shot Chart Detail,21500021,265,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,0,39,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,33,169,1,1,20151030,CLE,MIA,22310
22262,22311,Shot Chart Detail,21500021,269,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-122,213,1,0,20151030,CLE,MIA,22311
22263,22312,Shot Chart Detail,21500021,275,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,11,14,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-20,52,1,0,20151030,CLE,MIA,22312
22264,22313,Shot Chart Detail,21500021,294,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,8,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-129,156,1,0,20151030,CLE,MIA,22313
22265,22314,Shot Chart Detail,21500021,328,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,6,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,25,101,1,0,20151030,CLE,MIA,22314
22266,22315,Shot Chart Detail,21500021,361,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,3,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-107,115,1,0,20151030,CLE,MIA,22315
22267,22316,Shot Chart Detail,21500046,48,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,7,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-163,228,1,1,20151102,PHI,CLE,22316
22268,22317,Shot Chart Detail,21500046,63,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,6,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,101,183,1,1,20151102,PHI,CLE,22317
22269,22318,Shot Chart Detail,21500046,177,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,9,57,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-5,1,1,20151102,PHI,CLE,22318
22270,22319,Shot Chart Detail,21500046,193,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,9,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-11,92,1,0,20151102,PHI,CLE,22319
22271,22320,Shot Chart Detail,21500046,205,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,8,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,159,1,0,20151102,PHI,CLE,22320
22272,22321,Shot Chart Detail,21500046,211,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,7,22,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1,20151102,PHI,CLE,22321
22273,22322,Shot Chart Detail,21500046,231,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,4,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,26,1,1,20151102,PHI,CLE,22322
22274,22323,Shot Chart Detail,21500046,314,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,10,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-6,1,1,20151102,PHI,CLE,22323
22275,22324,Shot Chart Detail,21500046,366,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,5,39,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,130,136,1,1,20151102,PHI,CLE,22324
22276,22325,Shot Chart Detail,21500046,466,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,7,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,146,124,1,1,20151102,PHI,CLE,22325
22277,22326,Shot Chart Detail,21500063,36,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,7,49,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-202,21,1,1,20151104,CLE,NYK,22326
22278,22327,Shot Chart Detail,21500063,41,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,7,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-145,126,1,1,20151104,CLE,NYK,22327
22279,22328,Shot Chart Detail,21500063,55,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,6,12,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-63,26,1,1,20151104,CLE,NYK,22328
22280,22329,Shot Chart Detail,21500063,66,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,5,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,135,203,1,0,20151104,CLE,NYK,22329
22281,22330,Shot Chart Detail,21500063,71,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,4,38,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,66,51,1,0,20151104,CLE,NYK,22330
22282,22331,Shot Chart Detail,21500063,118,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,122,223,1,0,20151104,CLE,NYK,22331
22283,22332,Shot Chart Detail,21500063,144,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,10,8,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,16,1,1,20151104,CLE,NYK,22332
22284,22333,Shot Chart Detail,21500063,148,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,9,40,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,133,90,1,0,20151104,CLE,NYK,22333
22285,22334,Shot Chart Detail,21500063,250,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,1,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-17,170,1,0,20151104,CLE,NYK,22334
22286,22335,Shot Chart Detail,21500063,267,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,0,33,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,2,1,0,20151104,CLE,NYK,22335
22287,22336,Shot Chart Detail,21500063,277,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,141,282,1,0,20151104,CLE,NYK,22336
22288,22337,Shot Chart Detail,21500063,287,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,11,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-181,56,1,1,20151104,CLE,NYK,22337
22289,22338,Shot Chart Detail,21500063,308,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,8,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,208,1,1,20151104,CLE,NYK,22338
22290,22339,Shot Chart Detail,21500063,357,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,4,18,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,99,52,1,1,20151104,CLE,NYK,22339
22291,22340,Shot Chart Detail,21500063,380,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,2,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-204,169,1,0,20151104,CLE,NYK,22340
22292,22341,Shot Chart Detail,21500063,471,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,7,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,164,219,1,0,20151104,CLE,NYK,22341
22293,22342,Shot Chart Detail,21500063,499,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,5,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,2,1,0,20151104,CLE,NYK,22342
22294,22343,Shot Chart Detail,21500063,505,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,5,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,112,213,1,1,20151104,CLE,NYK,22343
22295,22344,Shot Chart Detail,21500063,530,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,2,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,186,-19,1,0,20151104,CLE,NYK,22344
22296,22345,Shot Chart Detail,21500078,20,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,10,10,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-178,8,1,1,20151106,CLE,PHI,22345
22297,22346,Shot Chart Detail,21500078,26,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,9,5,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,110,131,1,1,20151106,CLE,PHI,22346
22298,22347,Shot Chart Detail,21500078,30,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,8,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-35,188,1,1,20151106,CLE,PHI,22347
22299,22348,Shot Chart Detail,21500078,225,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,4,33,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,109,75,1,0,20151106,CLE,PHI,22348
22300,22349,Shot Chart Detail,21500078,267,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,1,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-184,-21,1,1,20151106,CLE,PHI,22349
22301,22350,Shot Chart Detail,21500078,297,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,10,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-199,0,1,1,20151106,CLE,PHI,22350
22302,22351,Shot Chart Detail,21500078,310,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,9,48,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,123,95,1,1,20151106,CLE,PHI,22351
22303,22352,Shot Chart Detail,21500078,358,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,4,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-92,85,1,1,20151106,CLE,PHI,22352
22304,22353,Shot Chart Detail,21500078,404,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,0,56,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-12,174,1,0,20151106,CLE,PHI,22353
22305,22354,Shot Chart Detail,21500078,412,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,0,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,95,1,0,20151106,CLE,PHI,22354
22306,22355,Shot Chart Detail,21500078,528,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,1,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,-6,1,1,20151106,CLE,PHI,22355
