,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Original_Index
110412,Shot Chart Detail,21500031,584,203961,Eric Moreland,1610612758,Sacramento Kings,4,1,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151030,SAC,LAL,110412
110413,Shot Chart Detail,21500058,581,203961,Eric Moreland,1610612758,Sacramento Kings,4,1,7,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,48,13,1,0,20151103,SAC,MEM,110413
110414,Shot Chart Detail,21500245,498,203961,Eric Moreland,1610612758,Sacramento Kings,4,3,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20151128,GSW,SAC,110414
110415,Shot Chart Detail,21501176,90,203961,Eric Moreland,1610612758,Sacramento Kings,1,4,36,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,47,1,0,20160407,SAC,MIN,110415
110416,Shot Chart Detail,21501176,554,203961,Eric Moreland,1610612758,Sacramento Kings,4,0,8,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160407,SAC,MIN,110416
110417,Shot Chart Detail,21501224,123,203961,Eric Moreland,1610612758,Sacramento Kings,1,0,53,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-35,47,1,0,20160413,HOU,SAC,110417
